month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2009-01,2009-01-30,grid_20qvjmd3.xlsx,-17.284298649732413,-1.8010222647000225,-7.122529467734676,-2.476885281390543,-24.940424446960982,-18.71621371493025,,-12.982203723630755,,-37.07856716922259,,7.593489581433052,-28.0775234043617
2009-02,2009-02-27,grid_20qvjmd3.xlsx,-5.728397245922926,6.033928589568268,-13.28793967975318,-9.840866556106372,-21.386268652294525,-19.579363411499273,,-7.133818204377032,,-36.62203190659437,,4.956678091342365,-18.592396633702666
2009-03,2009-03-31,grid_20qvjmd3.xlsx,-10.700489913216009,-6.240132519430333,-10.840489116579185,-4.610534052639799,-17.161017130317216,-8.954532714537065,,-5.751899203829884,,-45.56351621503873,,5.604878640497626,-49.9460045502108
2009-04,2009-04-30,grid_20qvjmd3.xlsx,-19.545818869384476,-1.6680098631888203,-3.9223942683521287,5.912865819338095,-12.671645197182132,11.840548633129341,,-2.729653973216041,,-37.23028891968818,,4.770394153801157,-44.51870608868944
2009-05,2009-05-29,grid_20qvjmd3.xlsx,-19.630866648889196,-1.0593136134660175,3.3280631447622264,16.347613604001268,-7.437386635802097,11.234959548707685,,-6.291527079428818,,-45.17915414591817,,3.8275197818485327,-59.043520451705454
2009-06,2009-06-30,grid_20qvjmd3.xlsx,-11.31742298598187,5.344087575743861,3.3489837044873036,15.085405547045877,2.3494916330927955,4.427710008098096,,-18.9685424296748,,-27.987601866944097,,-4.525793114676728,-18.694772514758977
2009-07,2009-07-31,grid_20qvjmd3.xlsx,-5.7963273183956625,5.067627245997504,5.677230553880971,13.610744623704873,7.12690087372798,5.588149457164492,,-17.076088467085686,,-21.775528747642767,,-3.6163502219091592,-16.679277693281335
2009-08,2009-08-31,grid_20qvjmd3.xlsx,-9.186808155218236,4.855822143102135,10.826127288318817,12.062641555392252,0.9319622260038428,9.974323629199636,,-10.698900514713577,,-12.275547587436794,,-3.211053552415624,-10.11756123314389
2009-09,2009-09-30,grid_20qvjmd3.xlsx,2.951325489255795,7.63046041283798,10.323527522273793,-11.154960678619751,5.547508030660454,11.971908062793368,,6.464986782507083,,4.425261059213949,,-1.9778182026913407,23.673216609832558
2009-10,2009-10-30,grid_20qvjmd3.xlsx,11.630064701423109,11.329291134378952,24.058194284951778,-4.039250664874357,7.580483222100575,11.62452496321975,,7.021388565295035,,13.397114101180971,,-10.830597330066672,39.87784378264554
2009-11,2009-11-30,grid_20qvjmd3.xlsx,18.871945398752672,19.60317501930631,19.488345634372855,1.2906244855495208,13.008082631142273,10.779641462042541,,3.380456008498245,,14.888131784417979,,-5.599287743871054,56.54102659345045
2009-12,2009-12-31,grid_20qvjmd3.xlsx,8.428448750367798,13.643556696225772,24.319336572152622,16.95461487765131,11.190933957665896,9.617545813935061,,-5.736344831880113,,7.092318125710525,,-1.913582887579225,14.46176295075839
2010-01,2010-01-29,grid_20qvjmd3.xlsx,0.5519127003622458,-8.153861823634092,18.212633045432277,2.332725484814658,5.907549084095133,1.2053291699078867,,-18.138141802403158,,14.301604190223829,,10.101701632444433,17.190742405563505
2010-02,2010-02-26,grid_20qvjmd3.xlsx,-4.248165198717259,-17.63503805364619,19.840469274943413,-5.3876313892070575,-1.8873449914174052,1.5209744170287944,,-18.959688598176257,,17.370587267082154,,0.12931188811010852,6.255624930374043
2010-03,2010-03-31,grid_20qvjmd3.xlsx,7.93708747442955,-17.442039064298687,12.989450507730199,-8.18510147144446,-2.2167950176907367,1.9248886461350585,,-20.0055800454211,,38.76868166726259,,8.293228535758406,15.066494104296934
2010-04,2010-04-30,grid_20qvjmd3.xlsx,12.916690854920375,5.720353281787171,6.342016339234307,2.26909008744051,2.1397755788697173,6.566981432278189,,-7.459015226803658,,30.624524557262482,,1.0201397826933178,5.151367193698699
