data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2021-08-12,True,0.00019929999999997305,-0.0031654961917523907,-0.0057925870780122235,0.0005384053054925583,-0.0029661961917524177,168.8062246114649,178.9975508791898,94.30644373754404
2021-08-13,True,0.00019929999999997305,0.013099061537413253,-0.01974859532347382,-0.04594671839830033,0.013298361537413227,171.05107081611393,179.03322509108003,95.54152349604085
2021-08-16,True,0.00019929999999997305,-0.0015981765101669302,-0.01735549759081188,-0.01415914457047802,-0.0013988765101669571,170.81179149111037,179.06890641284068,95.3888617029393
2021-08-17,True,0.00019929999999997305,0.0031713761696411194,0.0008073764973751396,-0.005535375841907099,0.0033706761696410924,171.38754272618314,179.10459484588876,95.69131538677397
2021-08-18,True,0.00019929999999997305,-0.0027141877111815232,0.006860745618342351,0.012289121040705397,-0.0025148877111815502,170.95652230113149,179.14029039164154,95.43164294720161
2021-08-19,True,0.00019929999999997305,-0.0016628652683065666,0.013227608881082339,0.016553339417695472,-0.0014635652683065935,170.70631627270106,179.1759930515166,95.27298460325521
2021-08-20,True,0.00019929999999997305,-0.0038233303470338502,-0.016756358940938482,-0.009109698246870782,-0.003624030347033877,170.0876714020984,179.21170282693174,94.90879709254
2021-08-23,True,0.00019929999999997305,0.011532152753860414,0.04053006377061987,0.017465758262899044,0.011731452753860387,172.08304688316625,179.24741971930516,96.00308174736459
2021-08-24,True,0.00019929999999997305,-0.0008721175318975915,0.0049914781826741845,0.006735713246469367,-0.0006728175318976184,171.9672663922809,179.2831437300552,95.91937245991751
2021-08-25,True,0.00019929999999997305,-0.0029592866243363936,-0.02917937018896612,-0.023260796940293333,-0.0027599866243364205,171.4926390372145,179.3188748606006,95.63557610459576
2021-08-26,True,0.00019929999999997305,-0.002689796873529335,0.023136520407389154,0.028516114154447825,-0.002490496873529362,171.06553715585903,179.3546131123603,95.37838708876228
2021-08-27,True,0.00019929999999997305,-0.0036921347319048324,-0.011302451345965229,-0.003918181882155564,-0.0034928347319048594,170.46803350624907,179.39035848675363,95.02630740260025
2021-08-30,True,0.00019929999999997305,0.0044724021557289665,-0.008620136095495418,-0.01756494040695335,0.00467170215572894,171.2644093858631,179.42611098520004,95.45121857988097
2021-08-31,False,0.00019929999999997305,0.0,0.0,0.0,0.00019929999999997305,171.29854238265372,179.4618706091194,95.45121857988097
2021-09-01,True,0.00019929999999997305,0.0020778406754899063,-0.021822820348821752,-0.025978501699801565,0.0022771406754898793,171.6886132611654,179.4976373599318,95.64951148459541
