signal_index,signal_date,entry_date,exit_date,n_long,n_short,long_return,short_underlying_return,pure_spread_return,overlay_excess_return,long_quality_mean,short_quality_mean,raw_dispersion_z,sma21_z,sma21_high_cross,bucket
43,2014-07-18,2014-07-21,2014-08-19,11,11,0.0013773488341419847,0.0035328007765743725,-0.0023989256906305927,-0.0010092005657340928,56.994609334851106,36.91194049213301,,,False,
44,2014-07-21,2014-07-22,2014-08-20,11,11,0.0015771075511606706,-0.006057624859334984,0.0073206016572121835,0.003878478288267147,56.994609334851106,36.91194049213301,,,False,
45,2014-07-22,2014-07-23,2014-08-21,11,11,0.02350171848741423,-0.005999902559732421,0.029372212841762932,0.014814070328627691,56.994609334851106,37.61315484681281,,,False,
46,2014-07-23,2014-07-24,2014-08-22,11,11,0.014637228904200975,-0.021765246484118376,0.03709974868983731,0.018597157768596773,56.994609334851106,37.61315484681281,,,False,
47,2014-07-24,2014-07-25,2014-08-25,11,11,0.019746408380665808,-0.016244949746128102,0.0364762257290139,0.01829075215561401,56.994609334851106,37.61315484681281,,,False,
48,2014-07-25,2014-07-28,2014-08-26,11,11,0.041038377383949366,-0.007596542401948897,0.04890381200651356,0.024353659237764575,56.994609334851106,37.44125180031868,,,False,
49,2014-07-28,2014-07-29,2014-08-27,11,11,0.07674901738244465,-0.019639336485300734,0.09790848737215174,0.04812932701749734,56.994609334851106,37.525650883892276,,,False,
50,2014-07-29,2014-07-30,2014-08-28,11,11,0.09571836468599736,-0.02542671863239507,0.12376923989716762,0.060426355392512475,54.10770022419296,37.613154846812805,,,False,
51,2014-07-30,2014-07-31,2014-08-29,11,11,0.12632820342604234,-0.009624251327747415,0.1370715193732951,0.06665440184320598,59.74384972249034,38.70294427799279,,,False,
52,2014-07-31,2014-08-01,2014-09-01,11,11,0.12611545329854826,-0.03652547053707392,0.1682032512201079,0.08120072195736462,60.8412300163983,36.61709860349511,,,False,
53,2014-08-01,2014-08-04,2014-09-02,11,11,0.12031824706352491,-0.03491958356495106,0.1601520194754859,0.0774947868164978,58.72957843223285,36.6170986034951,,,False,
54,2014-08-04,2014-08-05,2014-09-03,11,11,0.1464560993300303,-0.012006915030058544,0.1601082262581325,0.07742417642146054,57.158309144908024,37.7779889497006,,,False,
55,2014-08-05,2014-08-06,2014-09-04,11,11,0.14037608826162234,-0.028354321588164193,0.17314451289185062,0.08354097723143977,58.116625531533984,36.6170986034951,,,False,
56,2014-08-06,2014-08-07,2014-09-05,11,11,0.14865954073774038,-0.023700195545948138,0.17586509975470882,0.08475570398833573,58.72957843223285,36.61709860349511,,,False,
57,2014-08-07,2014-08-08,2014-09-08,11,11,0.10462907815419607,-0.03546375637315291,0.1449515816952056,0.0703903705220677,58.72957843223285,36.6170986034951,,,False,
58,2014-08-08,2014-08-11,2014-09-09,11,11,0.08623511508322305,-0.04199975298206071,0.13366359100780129,0.0651591039860528,58.116625531533984,36.6170986034951,,,False,
59,2014-08-11,2014-08-12,2014-09-10,11,11,0.0714089610189835,-0.05069821948150652,0.12850810054731446,0.06269613714497214,57.158309144908024,38.10639602540019,,,False,
60,2014-08-12,2014-08-13,2014-09-11,11,11,0.08100024290881584,-0.049573374371830375,0.13714481166807313,0.06683898412564786,57.158309144908024,36.61709860349511,,,False,
61,2014-08-13,2014-08-14,2014-09-12,11,11,0.06367889862118718,-0.044093696370689744,0.11286555036564085,0.05535960357780011,57.158309144908024,36.65555301409146,,,False,
62,2014-08-14,2014-08-15,2014-09-15,11,11,0.05291631868266545,-0.0368056633104189,0.09305282682883348,0.04597417940394653,57.15830914490803,37.2459468295332,,,False,
63,2014-08-15,2014-08-18,2014-09-16,11,11,0.045942059277000395,-0.031043009322140946,0.07971300376025509,0.039399249571670174,58.72997177299199,38.73524425143828,,,False,
64,2014-08-18,2014-08-19,2014-09-17,11,11,0.01808652729528928,-0.036930104503297284,0.057468079904115045,0.028541825370874276,57.36949769560929,40.30316790957482,,,False,
65,2014-08-19,2014-08-20,2014-09-18,11,11,-0.0005921383996995318,-0.0496621166604498,0.051693373385799414,0.025731652551738777,58.51697781063842,42.03816549796529,,,False,
66,2014-08-20,2014-08-21,2014-09-19,11,11,0.0038947738604124616,-0.05111593189189562,0.0577440930812288,0.028690901042417657,62.221118675353324,39.25930272860595,,,False,
67,2014-08-21,2014-08-22,2014-09-22,11,11,0.00015443507039038427,-0.0544581411654175,0.057531988396267025,0.02854807122449235,58.76393949937433,39.299510795340424,,,False,
68,2014-08-22,2014-08-25,2014-09-23,11,11,-0.018317133690951566,-0.07752535348687713,0.06362742467525619,0.031536972722760064,58.420896462286684,38.098027798913584,,,False,
69,2014-08-25,2014-08-26,2014-09-24,11,11,-0.041470032134580934,-0.07310990585604944,0.03365568438242412,0.01688979261016719,59.124209999393884,38.09802779891358,,,False,
70,2014-08-26,2014-08-27,2014-09-25,11,11,-0.07309797713280321,-0.06941878048967118,-0.004108615138051319,-0.001914264530316154,58.38023384471014,37.674639286777555,,,False,
71,2014-08-27,2014-08-28,2014-09-26,11,11,-0.03852545375304892,-0.052480775492612056,0.014057001945249059,0.007113668092980386,59.812498950270246,40.26249628533934,,,False,
72,2014-08-28,2014-08-29,2014-09-29,11,11,-0.07134107058097518,-0.07872257628298558,0.00746370310751316,0.0038522245146069443,59.23652081305063,39.21331110570639,,,False,
73,2014-08-29,2014-09-01,2014-09-30,10,10,-0.07483551159803714,-0.09235569286362776,0.01820377512509423,0.009201698108634653,62.746047147209836,40.905380771271,,,False,
74,2014-09-01,2014-09-02,2014-10-01,10,10,-0.0902100631209872,-0.1310768256332091,0.04509952881901409,0.022495886926774906,64.14541366537041,36.946370940116736,,,False,
75,2014-09-02,2014-09-03,2014-10-02,10,10,-0.10247900148532858,-0.11927827867455919,0.017154173907679322,0.008733180366843118,63.660911066719414,38.66375680720262,,,False,
76,2014-09-03,2014-09-04,2014-10-03,10,10,-0.0657177918481341,-0.0843882704153755,0.01872292093170861,0.009472581765404013,62.72459498423184,38.66375680720262,,,False,
77,2014-09-04,2014-09-05,2014-10-06,10,10,-0.043472435192603395,-0.04697920137388771,0.002515671869753639,0.0013839798612805083,65.73666169483411,37.16348020775328,,,False,
78,2014-09-05,2014-09-08,2014-10-07,10,10,-0.0184268412387184,-0.02688445496716552,0.008818103770879483,0.004612590367047323,64.10863076500627,38.75695615610373,,,False,
79,2014-09-08,2014-09-09,2014-10-08,10,10,-0.02236400485574607,-0.020200819609843833,-0.0024534667033972468,-0.000947546566696509,61.00884596967569,34.86464184458851,,,False,
80,2014-09-09,2014-09-10,2014-10-09,10,10,-0.02261945105828171,-0.011344966214708643,-0.011346064907208964,-0.005417107031803187,61.00884596967569,36.87227067045162,,,False,
81,2014-09-10,2014-09-11,2014-10-10,10,10,-0.04390673684887416,-0.03606193339576813,-0.007584068769927277,-0.003549322196792313,60.3945900961106,36.773139191818025,,,False,
82,2014-09-11,2014-09-12,2014-10-13,10,10,0.012213909539355592,0.019941791059014925,-0.00790335392880104,-0.0037869890778547597,62.23057424485752,39.325328942690575,,,False,
83,2014-09-12,2014-09-15,2014-10-14,10,10,-0.00010968156063298847,0.01575806360407953,-0.014827319171550772,-0.007093428475192874,61.025187854828275,39.42446042132418,,,False,
84,2014-09-15,2014-09-16,2014-10-15,10,10,-0.03494183353711407,-0.01751114654889243,-0.016890152096687993,-0.008110768401812997,60.395117436152034,40.881783555785816,,,False,
85,2014-09-16,2014-09-17,2014-10-16,10,10,-0.04758352147251196,-0.04057167296489221,-0.008268918681412342,-0.0039041771755491416,63.132056813637995,37.99828409153996,,,False,
86,2014-09-17,2014-09-18,2014-10-17,10,10,-0.026237552562346767,-0.01917303512202114,-0.0075261206903639594,-0.003484063206392611,61.88773052139665,40.657878819103004,,,False,
87,2014-09-18,2014-09-19,2014-10-20,10,10,-0.016809683780040562,-0.026774326968879526,0.009729028070778745,0.005178700545121388,59.98449698072456,40.657878819103004,,,False,
88,2014-09-19,2014-09-22,2014-10-21,10,10,-0.025079263249914694,-0.02925808692147375,0.003648913530095551,0.0021170499852187856,62.828591616065104,40.657878819103004,,,False,
89,2014-09-22,2014-09-23,2014-10-22,10,10,-0.027244356544381218,-0.0415675050719873,0.013975269514567292,0.007293262175854386,61.55217671349074,37.32320514208927,,,False,
90,2014-09-23,2014-09-24,2014-10-23,10,10,-0.08484968119914747,-0.07239345465935111,-0.015541570506463367,-0.007436757457025477,61.83053047403695,38.49537857879429,,,False,
91,2014-09-24,2014-09-25,2014-10-24,10,10,-0.06410122403503804,-0.0489680402967672,-0.01796131239504248,-0.008659020114493095,61.830530474036934,38.49537857879429,,,False,
92,2014-09-25,2014-09-26,2014-10-27,10,10,-0.0953282600661275,-0.08862543176683865,-0.00948017476304021,-0.0044276714795475364,60.5751957897124,38.49537857879429,,,False,
93,2014-09-26,2014-09-29,2014-10-28,10,10,-0.04749456557508823,-0.019565835077780928,-0.03171194119954857,-0.015660595831443365,62.203327350416814,43.323716434661975,,,False,
94,2014-09-29,2014-09-30,2014-10-29,10,10,-0.061532011532044725,-0.03586733476222026,-0.02576159127586628,-0.012583703218927997,60.88236567035973,42.10777299451781,,,False,
95,2014-09-30,2014-10-01,2014-10-30,10,10,-0.006238007507267665,-0.00942081840193732,0.001990857982438101,0.0012453035941483533,63.32444229149735,40.99448326164184,,,False,
96,2014-10-01,2014-10-02,2014-10-31,10,10,0.03439629454536865,0.02753420873706353,0.005521565886480047,0.0030080117093290015,63.32444229149735,40.99448326164185,,,False,
97,2014-10-02,2014-10-03,2014-11-03,10,10,-0.002589004574506336,-0.01327961229112887,0.009660627625637684,0.005061497334930807,60.7288371119144,37.77329744901339,,,False,
98,2014-10-03,2014-10-06,2014-11-04,10,10,-0.07382866271203516,-0.023804437869841332,-0.05294537808901086,-0.02656604285026515,59.33319976278799,39.68273994142085,,,False,
99,2014-10-06,2014-10-07,2014-11-05,10,10,-0.08214589741230309,-0.06111902549557062,-0.027487779960395173,-0.013390822850139499,60.07945348704683,41.0488138742709,,,False,
100,2014-10-07,2014-10-08,2014-11-06,10,10,-0.10266149609676802,-0.07499623735081634,-0.03539073819605577,-0.017307672483301333,60.36486640146362,38.532262904659184,,,False,
101,2014-10-08,2014-10-09,2014-11-07,10,10,-0.10987259405757806,-0.05672203680422371,-0.05937768110971779,-0.02967569360222855,59.33319976278799,36.60646132482901,,,False,
102,2014-10-09,2014-10-10,2014-11-10,10,10,-0.0950342722041482,-0.04697215019882691,-0.054851571248999746,-0.027338165398626893,59.61861267720478,38.53226290465919,,,False,
103,2014-10-10,2014-10-13,2014-11-11,10,10,-0.12877797623403556,-0.07331913760876284,-0.06144096472668558,-0.03086973381769619,58.635428427116906,34.17474756899604,,,False,
104,2014-10-13,2014-10-14,2014-11-12,10,10,-0.07591927735074241,-0.0896369229707725,0.011141239411286998,0.005935193653650396,62.053328678776325,34.251273315559864,,,False,
105,2014-10-14,2014-10-15,2014-11-13,10,10,-0.07897699631808396,-0.09571867318250114,0.014749454145338363,0.00779362682722418,60.537852442495435,37.03405750447929,,,False,
106,2014-10-15,2014-10-16,2014-11-14,10,10,-0.08178319578012783,-0.05391596755001021,-0.02998351455471121,-0.014650078094607707,60.75224863570552,34.17474756899603,,,False,
107,2014-10-16,2014-10-17,2014-11-17,10,10,-0.10581787084504454,-0.09687044314288998,-0.010970873204785047,-0.005087223608176685,60.752248635705506,34.445307347274515,,,False,
108,2014-10-17,2014-10-20,2014-11-18,10,10,-0.07695487184896593,-0.06290194874436104,-0.016027946717110032,-0.007612655193361461,60.75224863570552,35.65011499666524,,,False,
109,2014-10-20,2014-10-21,2014-11-19,10,10,-0.031111439349398532,-0.012048873362133715,-0.0200584195654995,-0.00973771730245565,61.95248116269319,35.41099089728295,,,False,
110,2014-10-21,2014-10-22,2014-11-21,10,10,0.006818506462014954,0.032098299010229925,-0.024898094159165805,-0.012212921201224811,61.95248116269319,35.595784384036186,,,False,
111,2014-10-22,2014-10-23,2014-11-24,10,10,0.051082552631310355,0.07143113977209384,-0.01978199129695756,-0.00960420260870428,64.42486054797304,35.12839859055253,,,False,
112,2014-10-23,2014-10-24,2014-11-25,10,10,0.008747824852905869,0.03370546141323075,-0.025003296634574835,-0.012319447146872326,61.47911839852644,36.81262456187885,,,False,
113,2014-10-24,2014-10-27,2014-11-26,10,10,0.052721171999499716,0.04907759025650063,0.0029078975708930655,0.001864592786374912,61.29953351050337,36.799049590943476,,,False,
114,2014-10-27,2014-10-28,2014-11-27,10,10,0.03752572059048184,0.04818666985956989,-0.010097376387486114,-0.004482805528082751,58.45589011112649,38.20278655207826,,,False,
115,2014-10-28,2014-10-29,2014-11-28,10,10,0.038179582359954646,0.052912075037991196,-0.013602973601926052,-0.006327726444213685,57.80650648625893,38.65365128530691,,,False,
116,2014-10-29,2014-10-30,2014-12-01,10,10,-0.015409099255796206,0.005070202009401023,-0.020248230424103154,-0.009685763051282936,57.80650648625893,38.20278655207825,,,False,
117,2014-10-30,2014-10-31,2014-12-02,10,10,-0.0425212315975271,-0.03377504506955728,-0.008374725692152604,-0.0037475071360292323,61.17628931625087,48.075742185063504,,,False,
118,2014-10-31,2014-11-03,2014-12-03,10,10,-0.03135923727386249,-0.04294685136608068,0.012545433615773345,0.006650013445003098,60.771627196845216,47.76979568530341,,,False,
119,2014-11-03,2014-11-04,2014-12-04,10,10,-0.01930353735230847,-0.05032722090811503,0.033198020190672105,0.016872304344182538,61.17628931625087,47.76979568530341,,,False,
120,2014-11-04,2014-11-05,2014-12-05,10,10,-0.036253887195308594,-0.035456414442349274,-0.0008500946848784477,-0.0001437505163578303,61.605575688929186,48.74709149160945,,,False,
121,2014-11-05,2014-11-06,2014-12-08,10,10,-0.002052118874801423,-0.03218302996439274,0.03111836610986768,0.01587205204598371,60.771627196845216,47.46193574596616,,,False,
122,2014-11-06,2014-11-07,2014-12-09,10,10,-0.03424523293933435,-0.06872131569425531,0.03692879746087661,0.01862228668912362,58.62790921244651,47.46193574596616,,,False,
123,2014-11-07,2014-11-10,2014-12-10,10,10,-0.028785123473555357,-0.04601805824263464,0.017892583473996117,0.0093614799914081,57.699641352928964,47.46193574596616,,,False,
124,2014-11-10,2014-11-11,2014-12-11,10,10,-0.027341903916708477,-0.04850853738252437,0.02228596753386487,0.01150165786257382,60.771627196845216,46.25648655409272,,,False,
125,2014-11-11,2014-11-12,2014-12-12,10,10,-0.0622249916594406,-0.06798113543262053,0.006506101720508051,0.0035533409743623654,58.10430347233461,47.46193574596616,,,False,
126,2014-11-12,2014-11-13,2014-12-15,10,10,-0.10072459231412248,-0.08333025091827288,-0.019434361107842663,-0.009528833623495157,57.69256210133032,48.506074737074535,,,False,
127,2014-11-13,2014-11-14,2014-12-16,10,10,-0.0899416296695254,-0.09519855762773018,0.005631077662958283,0.0031161466298000626,58.48786469680251,47.339041117522726,,,False,
128,2014-11-14,2014-11-17,2014-12-17,10,10,-0.08095286889592952,-0.03631727834274802,-0.046412671138513995,-0.023199495294770965,59.32181318888647,48.38259954546157,,,False,
129,2014-11-17,2014-11-18,2014-12-18,10,10,-0.09743617766271301,-0.04229630956916985,-0.05784303403686198,-0.029133219619399485,57.69256210133032,48.38259954546156,,,False,
130,2014-11-18,2014-11-19,2014-12-19,10,10,-0.10367970740977644,-0.03776006546419973,-0.0683271520703706,-0.03450706397081799,58.27607869843298,49.42167955001897,,,False,
131,2014-11-19,2014-11-21,2014-12-22,10,10,-0.12605843965768676,-0.04544121207574825,-0.08519763262553229,-0.043300480244484255,58.27607869843298,49.52487069379239,,,False,
132,2014-11-21,2014-11-24,2014-12-23,10,10,-0.10516868387333146,-0.03751889587146941,-0.07167474127611927,-0.03624639714370606,56.67660113081121,51.03950433834059,,,False,
133,2014-11-24,2014-11-25,2014-12-26,10,10,-0.10329484651685866,-0.03458719709391277,-0.07212009876347282,-0.036535385787083076,58.27607869843298,49.652824308786776,,,False,
134,2014-11-25,2014-11-26,2014-12-29,10,10,-0.09353959049517543,-0.027752584670567966,-0.06807397193874609,-0.03442720295454387,58.27607869843298,53.45803943929013,,,False,
135,2014-11-26,2014-11-27,2014-12-30,10,10,-0.09587903048530215,-0.028153760581009837,-0.07127335812095807,-0.036006828552619045,57.810808558605984,48.48131226585356,,,False,
136,2014-11-27,2014-11-28,2015-01-02,10,10,-0.1711215974525379,-0.04230620951402304,-0.13555456577870634,-0.06974112993084577,57.5202087024302,47.23432797838529,,,False,
137,2014-11-28,2014-12-01,2015-01-05,10,10,-0.15108201881867614,-0.02979796878121954,-0.12569794337246004,-0.0645516706198794,57.5202087024302,46.93318994654673,,,False,
138,2014-12-01,2014-12-02,2015-01-06,10,10,-0.17327194698048162,-0.05198654217856784,-0.12895561655738172,-0.06609566419214415,62.346825719185766,44.07629084377091,,,False,
139,2014-12-02,2014-12-03,2015-01-07,10,10,-0.1390375428549155,-0.034363087422367614,-0.10962737702080341,-0.055884149370383294,58.052236146803054,46.84643451665106,,,False,
140,2014-12-03,2014-12-04,2015-01-08,10,10,-0.1372326010293764,-0.026559030951338897,-0.11466505698067818,-0.05846681554351152,61.73654098637864,46.84643451665106,,,False,
141,2014-12-04,2014-12-05,2015-01-09,10,10,-0.15533699089039604,-0.05497863014413935,-0.10766661128079573,-0.05465365363320628,61.73654098637864,48.15590362545084,,,False,
142,2014-12-05,2014-12-08,2015-01-12,10,10,-0.14727666527116023,-0.04574858162972171,-0.1082424671966545,-0.05481519738402425,61.14744585291959,48.15590362545084,,,False,
143,2014-12-08,2014-12-09,2015-01-13,10,10,-0.12934217228847264,-0.03554315111833592,-0.09838023959099167,-0.04976606000286873,61.14744585291959,44.07629084377092,,,False,
144,2014-12-09,2014-12-10,2015-01-14,10,10,-0.12889425043154754,-0.042709560259576965,-0.09104710233897878,-0.04583125232510475,61.14744585291959,51.615482582468324,,,False,
145,2014-12-10,2014-12-11,2015-01-15,10,10,-0.143162220312015,-0.036354931137744455,-0.11200522419821075,-0.05699383985981963,60.73383988647068,44.830319301973894,,,False,
146,2014-12-11,2014-12-12,2015-01-16,10,10,-0.07423837534576173,-0.02067375872239806,-0.05626417464022954,-0.02794439191523652,61.14744585291959,48.280844949199114,,,False,
147,2014-12-12,2014-12-15,2015-01-19,10,10,-0.0838748384045452,-0.02142061669311604,-0.06473966102184017,-0.03212106144825052,59.96165827143208,46.57551560289217,,,False,
148,2014-12-15,2014-12-16,2015-01-20,10,10,-0.07637447811378292,-0.025037620621461056,-0.05392367310735547,-0.026718012683361964,62.026849068276725,49.095137311127814,,,False,
149,2014-12-16,2014-12-17,2015-01-21,10,10,-0.07444810347540898,-0.010798831201008116,-0.06463555127974639,-0.032028997475777046,61.26686935700017,51.23273928412276,,,False,
150,2014-12-17,2014-12-18,2015-01-22,10,10,-0.06257216214622244,-0.03334150361913177,-0.031082247972460977,-0.014960751406086652,61.266869357000154,51.19402898738315,,,False,
151,2014-12-18,2014-12-19,2015-01-23,10,10,-0.06694895871459736,-0.025037571731511214,-0.043215869025972735,-0.02106234000305835,58.814820722574474,47.62148647134981,,,False,
152,2014-12-19,2014-12-22,2015-01-26,10,10,-0.11328173550756092,-0.043230047596881024,-0.07353035143581083,-0.03669731615960431,58.814820722574474,50.697651034300364,,,False,
153,2014-12-22,2014-12-23,2015-01-27,10,10,-0.11984976564829364,-0.037406194288920815,-0.08603039376937556,-0.04328508958433328,61.266869357000154,50.697651034300364,,,False,
154,2014-12-23,2014-12-26,2015-01-28,10,10,-0.12791639722638934,-0.05481762003224511,-0.07713714676573438,-0.038710319966905785,61.266869357000154,48.325601826250846,,,False,
155,2014-12-26,2014-12-29,2015-01-29,10,10,-0.13014135516382913,-0.07162006063137219,-0.06309564397603826,-0.0315317921661665,61.26686935700017,48.776516889950344,,,False,
156,2014-12-29,2014-12-30,2015-01-30,10,10,-0.17062136209113807,-0.07660628123671623,-0.101675381780968,-0.05147492371037929,61.266869357000154,48.43395323041939,,,False,
157,2014-12-30,2015-01-02,2015-02-02,10,10,-0.13506735362848094,-0.05783525595802362,-0.0816180553837192,-0.04105504161538261,61.28773176733322,44.38826945184448,,,False,
158,2015-01-02,2015-01-05,2015-02-03,9,9,-0.07436140372878158,-0.04595587065222032,-0.03001974367117384,-0.01472716003146207,60.225628589651755,45.143803367841414,,,False,
159,2015-01-05,2015-01-06,2015-02-04,9,9,-0.06667022636623855,-0.03666511856803888,-0.03129232438403878,-0.015376851849204513,60.225628589651755,45.14380336784141,,,False,
160,2015-01-06,2015-01-07,2015-02-05,9,9,-0.07118685070928589,-0.041451104127223595,-0.03177445744297394,-0.01539785101973995,61.71987837565656,48.991175565983866,,,False,
161,2015-01-07,2015-01-08,2015-02-06,9,9,-0.1067169961167275,-0.0683129747614033,-0.04125072449072784,-0.02033283834981211,61.71987837565656,45.14380336784141,,,False,
162,2015-01-08,2015-01-09,2015-02-09,9,9,-0.07396330461612029,-0.02569884425848673,-0.0501136937619262,-0.02484525029424731,62.681606531031015,46.79351759944067,,,False,
163,2015-01-09,2015-01-12,2015-02-10,10,10,-0.06404514890893898,-0.04529832925175006,-0.020338813038823622,-0.009899981509096325,62.064618071165,45.705545382413575,,,False,
164,2015-01-12,2015-01-13,2015-02-11,10,10,-0.08071208066922426,-0.040425198178645726,-0.042778685544930334,-0.021255017472537947,62.064618071165,45.705545382413575,,,False,
165,2015-01-13,2015-01-14,2015-02-12,10,10,-0.055241307764434235,-0.014953187328701113,-0.041348912573545435,-0.020470111100969485,58.73444542667845,45.705545382413575,,,False,
166,2015-01-14,2015-01-15,2015-02-13,10,10,-0.03288894122080855,0.008960835807379884,-0.042552584403015785,-0.021076526900186833,58.73444542667845,48.3964555392175,,,False,
167,2015-01-15,2015-01-16,2015-02-18,10,10,-0.015107936642257725,0.004225310657808859,-0.019878875680385318,-0.009534547099696441,58.73444542667845,47.30652584134858,,,False,
168,2015-01-16,2015-01-19,2015-02-19,10,10,0.025551994272204687,0.013226560984267633,0.011563105647240914,0.006262307260104932,58.73444542667844,48.3964555392175,,,False,
169,2015-01-19,2015-01-20,2015-02-20,10,10,0.01915275151006929,0.012925098778754493,0.004842809231895971,0.003052497451625319,58.73444542667845,49.918587774256665,,,False,
170,2015-01-20,2015-01-21,2015-02-23,10,10,-0.006790062190204797,-0.013471058021689632,0.005208044308084754,0.003172768111071681,58.84790913986602,51.17078151216001,,,False,
171,2015-01-21,2015-01-22,2015-02-24,10,10,0.001790897792611741,-0.0014981001930749898,0.0021044215782778644,0.0015549183780016026,58.73444542667845,49.193797773942336,,,False,
172,2015-01-22,2015-01-23,2015-02-25,10,10,0.01389867175140574,0.02502871133987202,-0.011608489450406661,-0.005342832807059519,58.73444542667845,50.12349115045832,,,False,
173,2015-01-23,2015-01-26,2015-02-26,10,10,0.026553749337295155,0.046750218528725594,-0.019788086145255186,-0.00948220657788264,58.73444542667845,50.12349115045832,,,False,
174,2015-01-26,2015-01-27,2015-02-27,10,10,0.01295785028130945,0.0549075356274199,-0.04053386367276471,-0.01990358255305519,58.73444542667845,50.16185331805077,,,False,
175,2015-01-27,2015-01-28,2015-03-02,10,10,0.015148339142745233,0.03414828008242884,-0.017978855493551094,-0.008666909066678863,58.73444542667845,51.92924839931827,,,False,
176,2015-01-28,2015-01-29,2015-03-03,10,10,-0.006227924279932279,0.051570447708390955,-0.05533754782008882,-0.02757687879636583,58.73444542667845,50.264921705128806,,,False,
177,2015-01-29,2015-01-30,2015-03-04,10,10,-0.005681044369270063,0.032942438940648223,-0.03662124238449508,-0.018128310716410273,61.933808688797015,54.397339839375135,,,False,
178,2015-01-30,2015-02-02,2015-03-05,10,10,-0.023456329515665484,0.032330868851198416,-0.05379669583142711,-0.026848496144617793,61.933808688797015,53.743558866738226,,,False,
179,2015-02-02,2015-02-03,2015-03-06,10,10,-0.025049208678090188,-0.008410557385389369,-0.017386486633233895,-0.008132444439324362,61.933808688797015,49.127442253228665,,,False,
180,2015-02-03,2015-02-04,2015-03-09,10,10,-0.06878023248198384,-0.021585254580714947,-0.048571871508479324,-0.023981081443291936,58.09155417539763,49.127442253228665,,,False,
181,2015-02-04,2015-02-05,2015-03-10,10,10,-0.0912466480721402,-0.02870635357729708,-0.06523530806051644,-0.03247263177184803,59.57154143605574,48.189192577745295,,,False,
182,2015-02-05,2015-02-06,2015-03-11,10,10,-0.038189918342510676,-0.00468663936408259,-0.03456717246999162,-0.016797760479422046,58.09155417539763,49.71651363279981,,,False,
183,2015-02-06,2015-02-09,2015-03-12,10,10,-0.02452308827919279,-0.018125088141677497,-0.007093690240862934,-0.0029321399325913577,58.09155417539763,49.7165136327998,,,False,
184,2015-02-09,2015-02-10,2015-03-13,10,10,-0.030562943254735103,0.01938132282248489,-0.04865206570631994,-0.024226332486069476,64.30116355615186,49.17350811374288,,,False,
185,2015-02-10,2015-02-11,2015-03-16,10,10,-0.018634785172133163,0.0007159313372826486,-0.018981798312528216,-0.009142609600412249,61.31934913111513,48.7707375110594,,,False,
186,2015-02-11,2015-02-12,2015-03-17,10,10,-0.05804209591006814,-0.01008372433954509,-0.048930339656468994,-0.024127467242160194,62.75409130689036,49.26519301294996,,,False,
187,2015-02-12,2015-02-13,2015-03-18,10,10,-0.04331432465721314,0.0007104302740904952,-0.04436088219956118,-0.02182962753072246,60.07460257102336,47.25546718318017,,,False,
188,2015-02-13,2015-02-18,2015-03-19,10,10,-0.07416875433471162,-0.015768038260121884,-0.05951178221161695,-0.0297627475826327,61.40324203419673,46.787568094102554,,,False,
189,2015-02-18,2015-02-19,2015-03-20,10,10,-0.06550953366464285,-0.013832047131515294,-0.05213465322807932,-0.026046183687572316,61.40324203419673,48.797293923872346,,,False,
190,2015-02-19,2015-02-20,2015-03-23,10,10,-0.05562306887082459,-0.010513772718687848,-0.04535422918751608,-0.022581516150701912,61.40324203419673,48.797293923872346,,,False,
191,2015-02-20,2015-02-23,2015-03-24,10,10,-0.054282295882663874,-0.0022040916383506267,-0.05193394789181768,-0.025950793634322785,61.40324203419673,49.17350811374288,,,False,
192,2015-02-23,2015-02-24,2015-03-25,10,10,-0.012971398944396443,0.008834698214165378,-0.021592444610843732,-0.01044160689011371,57.77217391910149,49.7983962994208,,,False,
193,2015-02-24,2015-02-25,2015-03-26,10,10,-0.0459147720030201,-0.028979073184996696,-0.01744995858220803,-0.008373824772906687,60.753988344138236,49.173508113742876,,,False,
194,2015-02-25,2015-02-26,2015-03-27,10,10,-0.04881807863312001,-0.020783585647705563,-0.029289181921070072,-0.01430671858274873,55.91967938664311,49.7983962994208,,,False,
195,2015-02-26,2015-02-27,2015-03-30,10,10,0.001251284630711278,-0.008525531131557882,0.009652530625511628,0.005123337587977833,59.57154143605574,49.7983962994208,,,False,
196,2015-02-27,2015-03-02,2015-03-31,10,10,-7.034490716979874e-05,-0.0019985436362662343,0.0018735746508111795,0.0012243557572974592,59.57154143605574,49.7983962994208,,,False,
197,2015-03-02,2015-03-03,2015-04-01,10,10,0.03254887466527722,-0.06211493847563263,0.10052470419980694,0.04958386427703741,59.57154143605574,47.5937804346196,,,False,
198,2015-03-03,2015-03-04,2015-04-02,10,10,0.08227488175390979,-0.047218509712692425,0.13554241005038717,0.06619813529680452,57.856066822183095,49.07641401259217,,,False,
199,2015-03-04,2015-03-05,2015-04-06,10,10,0.109485823777159,-0.04332704540697191,0.15925067759589387,0.07729067458458812,57.85606682218308,48.04737189181276,,,False,
200,2015-03-05,2015-03-06,2015-04-07,10,10,0.0948100624258889,-0.015981696990394402,0.11245370486601815,0.05525725133361379,57.712335318282086,45.606471685044504,,,False,
201,2015-03-06,2015-03-09,2015-04-08,10,10,0.12596812051274223,-0.033245784518725716,0.16400442301387444,0.07942410218572403,57.856066822183095,48.04737189181276,,,False,
